ticker,dateTime,open,high,low,close,volume
XSB5.MI,18/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,19/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,22/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,23/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,29/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,30/12/2008,100.55,100.55,100.55,100.55,0
XSB5.MI,02/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,05/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,06/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,07/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,08/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,09/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,12/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,13/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,14/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,15/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,16/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,19/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,20/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,21/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,22/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,23/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,26/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,27/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,28/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,29/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,30/01/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,02/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,03/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,04/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,05/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,06/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,09/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,10/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,11/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,12/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,13/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,16/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,17/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,18/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,19/02/2009,100.55,100.55,100.55,100.55,0
XSB5.MI,20/02/2009,100.55,100.55,100.55,100.55,0
