ticker,dateTime,open,high,low,close,volume
A0H08J.MI,26/07/2011,32.365,32.365,32.365,32.365,0
A0H08J.MI,27/07/2011,31.83,31.83,31.83,31.83,0
A0H08J.MI,28/07/2011,31.615,31.615,31.615,31.615,0
A0H08J.MI,29/07/2011,31.535,31.535,31.535,31.535,0
A0H08J.MI,01/08/2011,30.935,30.935,30.935,30.935,0
A0H08J.MI,02/08/2011,29.98,29.98,29.98,29.98,0
A0H08J.MI,03/08/2011,29.365,29.365,29.365,29.365,0
A0H08J.MI,04/08/2011,28.28,28.28,28.28,28.28,0
A0H08J.MI,05/08/2011,27.735,27.735,27.735,27.735,0
A0H08J.MI,08/08/2011,26.28,26.28,26.28,26.28,0
A0H08J.MI,09/08/2011,26.5,26.9,26.5,26.9,332
A0H08J.MI,10/08/2011,26.085,26.085,26.085,26.085,0
A0H08J.MI,11/08/2011,26.655,26.655,26.655,26.655,0
A0H08J.MI,12/08/2011,27.735,27.735,27.735,27.735,0
A0H08J.MI,16/08/2011,27.545,27.545,27.545,27.545,0
A0H08J.MI,17/08/2011,27.685,27.685,27.685,27.685,0
A0H08J.MI,18/08/2011,25.855,25.855,25.855,25.855,0
A0H08J.MI,19/08/2011,25.54,25.54,25.54,25.54,0
A0H08J.MI,22/08/2011,25.565,25.565,25.565,25.565,0
A0H08J.MI,23/08/2011,25.785,25.785,25.785,25.785,0
A0H08J.MI,24/08/2011,26.365,26.365,26.365,26.365,0
A0H08J.MI,25/08/2011,26.145,26.145,26.145,26.145,0
A0H08J.MI,26/08/2011,26.07,26.07,26.07,26.07,0
A0H08J.MI,29/08/2011,26.645,26.645,26.645,26.645,0
A0H08J.MI,30/08/2011,26.725,26.725,26.725,26.725,0
A0H08J.MI,31/08/2011,27.705,27.705,27.705,27.705,0
A0H08J.MI,01/09/2011,27.885,27.885,27.885,27.885,0
A0H08J.MI,02/09/2011,27.105,27.105,27.105,27.105,0
A0H08J.MI,05/09/2011,25.92,25.92,25.92,25.92,0
A0H08J.MI,06/09/2011,25.605,25.605,25.605,25.605,0
A0H08J.MI,07/09/2011,26.625,26.625,26.625,26.625,0
A0H08J.MI,08/09/2011,26.74,26.74,26.74,26.74,0
A0H08J.MI,09/09/2011,25.975,25.975,25.975,25.975,0
A0H08J.MI,12/09/2011,25.975,25.975,25.975,25.975,0
A0H08J.MI,13/09/2011,25.485,25.485,25.485,25.485,0
A0H08J.MI,14/09/2011,26.055,26.055,26.055,26.055,0
A0H08J.MI,15/09/2011,26.62,26.725,26.62,26.725,201
A0H08J.MI,16/09/2011,26.775,26.775,26.775,26.775,0
A0H08J.MI,19/09/2011,26.19,26.19,26.19,26.19,0
A0H08J.MI,20/09/2011,26.61,26.61,26.61,26.61,0
A0H08J.MI,21/09/2011,26.305,26.305,26.305,26.305,0
A0H08J.MI,22/09/2011,24.995,24.995,24.995,24.995,0
A0H08J.MI,23/09/2011,24.715,24.715,24.715,24.715,0
A0H08J.MI,26/09/2011,24.945,24.945,24.945,24.945,0
A0H08J.MI,27/09/2011,26.085,26.085,26.085,26.085,0
A0H08J.MI,28/09/2011,25.745,25.745,25.745,25.745,0
A0H08J.MI,29/09/2011,25.965,25.965,25.965,25.965,0
A0H08J.MI,30/09/2011,25.365,25.365,25.365,25.365,0
A0H08J.MI,03/10/2011,25.045,25.045,25.045,25.045,0
A0H08J.MI,04/10/2011,24.13,24.13,24.13,24.13,0
A0H08J.MI,05/10/2011,24.97,24.97,24.97,24.97,0
A0H08J.MI,06/10/2011,25.73,25.73,25.73,25.73,0
A0H08J.MI,07/10/2011,26.005,26.005,26.005,26.005,0
A0H08J.MI,10/10/2011,26.57,26.57,26.57,26.57,0
A0H08J.MI,11/10/2011,26.435,26.435,26.435,26.435,0
A0H08J.MI,12/10/2011,27.13,27.13,27.13,27.13,0
A0H08J.MI,13/10/2011,26.88,26.88,26.88,26.88,0
A0H08J.MI,14/10/2011,27.31,27.31,27.31,27.31,0
A0H08J.MI,17/10/2011,26.84,26.84,26.84,26.84,0
