ticker,dateTime,open,high,low,close,volume
ETFEZ.MI,19/03/2019,21.67,21.67,21.67,21.67,0
ETFEZ.MI,20/03/2019,21.45,21.45,21.45,21.45,0
ETFEZ.MI,21/03/2019,21.405,21.405,21.405,21.405,0
ETFEZ.MI,22/03/2019,21.335,21.335,20.97,21.2,65
ETFEZ.MI,25/03/2019,20.945,20.96,20.945,20.945,250
ETFEZ.MI,26/03/2019,21.06,21.08,21.06,21.06,100
ETFEZ.MI,27/03/2019,21.06,21.105,21.06,21.06,100
ETFEZ.MI,28/03/2019,21.08,21.08,21.08,21.08,0
ETFEZ.MI,29/03/2019,21.265,21.265,21.265,21.265,0
ETFEZ.MI,01/04/2019,21.55,21.55,21.55,21.55,0
ETFEZ.MI,02/04/2019,21.535,21.585,21.535,21.535,100
ETFEZ.MI,03/04/2019,21.765,21.82,21.765,21.765,50
ETFEZ.MI,04/04/2019,21.765,21.875,21.765,21.765,200
ETFEZ.MI,05/04/2019,21.91,21.91,21.91,21.91,0
ETFEZ.MI,08/04/2019,21.88,21.88,21.82,21.88,125
ETFEZ.MI,09/04/2019,21.865,21.865,21.77,21.865,250
ETFEZ.MI,10/04/2019,21.8,21.8,21.8,21.8,0
ETFEZ.MI,11/04/2019,21.7,21.87,21.7,21.7,50
ETFEZ.MI,12/04/2019,21.955,21.955,21.955,21.955,0
ETFEZ.MI,15/04/2019,21.975,21.975,21.975,21.975,0
ETFEZ.MI,16/04/2019,22.055,22.09,22.055,22.055,125
ETFEZ.MI,17/04/2019,22.205,22.205,22.165,22.205,300
ETFEZ.MI,18/04/2019,22.275,22.275,22.275,22.275,0
ETFEZ.MI,23/04/2019,22.355,22.355,22.355,22.355,0
ETFEZ.MI,24/04/2019,22.31,22.31,22.31,22.31,0
ETFEZ.MI,25/04/2019,22.205,22.265,22.205,22.21,145
ETFEZ.MI,26/04/2019,22.34,22.34,22.34,22.34,0
ETFEZ.MI,29/04/2019,22.35,22.37,22.35,22.35,2634
ETFEZ.MI,30/04/2019,22.355,22.445,22.345,22.35,11317
ETFEZ.MI,02/05/2019,22.335,22.335,22.335,22.335,0
ETFEZ.MI,03/05/2019,22.445,22.445,22.445,22.445,0
ETFEZ.MI,06/05/2019,22.35,22.35,22.23,22.35,10
ETFEZ.MI,07/05/2019,21.8,21.8,21.8,21.8,0
ETFEZ.MI,08/05/2019,21.925,21.925,21.925,21.925,0
ETFEZ.MI,09/05/2019,21.505,21.505,21.505,21.505,0
ETFEZ.MI,10/05/2019,21.61,21.61,21.61,21.61,0
ETFEZ.MI,13/05/2019,21.49,21.505,21.33,21.505,435
ETFEZ.MI,14/05/2019,21.565,21.565,21.565,21.565,0
ETFEZ.MI,15/05/2019,21.725,21.725,21.725,21.725,0
ETFEZ.MI,16/05/2019,22.07,22.07,22.07,22.07,0
ETFEZ.MI,17/05/2019,22.02,22.02,22.02,22.02,0
ETFEZ.MI,20/05/2019,21.65,21.65,21.65,21.65,0
ETFEZ.MI,21/05/2019,21.785,21.815,21.77,21.77,10000
ETFEZ.MI,22/05/2019,21.81,21.81,21.81,21.81,0
ETFEZ.MI,23/05/2019,21.47,21.47,21.47,21.47,0
ETFEZ.MI,24/05/2019,21.605,21.605,21.605,21.605,0
ETFEZ.MI,27/05/2019,21.69,21.69,21.69,21.69,0
ETFEZ.MI,28/05/2019,21.58,21.58,21.58,21.58,0
ETFEZ.MI,29/05/2019,21.28,21.28,21.28,21.28,0
ETFEZ.MI,30/05/2019,21.425,21.425,21.425,21.425,0
ETFEZ.MI,31/05/2019,21.17,21.185,21.17,21.17,20
ETFEZ.MI,03/06/2019,21.225,21.31,21.225,21.225,473
ETFEZ.MI,04/06/2019,21.415,21.575,21.415,21.565,15027
ETFEZ.MI,05/06/2019,21.56,21.56,21.56,21.56,0
ETFEZ.MI,06/06/2019,21.595,21.7,21.505,21.555,538
ETFEZ.MI,07/06/2019,21.655,21.77,21.655,21.655,4
ETFEZ.MI,10/06/2019,21.86,21.86,21.86,21.86,0
ETFEZ.MI,11/06/2019,22.03,22.03,21.96,22.03,26
ETFEZ.MI,12/06/2019,21.825,21.87,21.8,21.83,615
ETFEZ.MI,13/06/2019,21.785,21.905,21.785,21.905,720
ETFEZ.MI,14/06/2019,21.76,21.77,21.72,21.76,178
ETFEZ.MI,17/06/2019,21.775,21.825,21.775,21.815,952
ETFEZ.MI,18/06/2019,21.72,22.29,21.72,22.29,221
