ticker,dateTime,open,high,low,close,volume
WKRE22.MI,05/10/2018,0.0073,0.0073,0.0073,0.0073,9780
WKRE22.MI,08/10/2018,0.0073,0.0073,0.006,0.006,58448
WKRE22.MI,09/10/2018,0.007,0.007,0.0067,0.0068,81951
WKRE22.MI,10/10/2018,0.0068,0.0068,0.0068,0.0068,0
WKRE22.MI,11/10/2018,0.0057,0.0068,0.0057,0.0068,13515
WKRE22.MI,12/10/2018,0.0059,0.0059,0.0059,0.0059,3000
WKRE22.MI,15/10/2018,0.0059,0.006,0.0058,0.0058,76899
WKRE22.MI,16/10/2018,0.0058,0.0058,0.0058,0.0058,15213
WKRE22.MI,17/10/2018,0.006,0.0064,0.006,0.0064,69500
WKRE22.MI,18/10/2018,0.0064,0.0064,0.0064,0.0064,0
WKRE22.MI,19/10/2018,0.0061,0.0061,0.0061,0.0061,516
WKRE22.MI,22/10/2018,0.0058,0.0058,0.0057,0.0057,68003
WKRE22.MI,23/10/2018,0.0065,0.0065,0.0065,0.0065,64395
WKRE22.MI,24/10/2018,0.0066,0.0066,0.0065,0.0065,14508
WKRE22.MI,25/10/2018,0.0057,0.007,0.0057,0.007,24600
WKRE22.MI,26/10/2018,0.0057,0.0069,0.0057,0.0069,25900
WKRE22.MI,29/10/2018,0.0069,0.0069,0.0069,0.0069,0
WKRE22.MI,30/10/2018,0.0069,0.0069,0.0069,0.0069,0
WKRE22.MI,31/10/2018,0.0057,0.007,0.0057,0.007,140001
WKRE22.MI,01/11/2018,0.007,0.0075,0.0056,0.0056,82032
WKRE22.MI,02/11/2018,0.0056,0.0074,0.0056,0.0074,1150
WKRE22.MI,05/11/2018,0.006,0.0074,0.006,0.0074,40500
WKRE22.MI,06/11/2018,0.0074,0.0074,0.0074,0.0074,0
WKRE22.MI,07/11/2018,0.0074,0.0074,0.0074,0.0074,0
WKRE22.MI,08/11/2018,0.0074,0.0074,0.0074,0.0074,0
WKRE22.MI,09/11/2018,0.0074,0.0074,0.0074,0.0074,0
WKRE22.MI,12/11/2018,0.0074,0.0074,0.0074,0.0074,0
WKRE22.MI,13/11/2018,0.006,0.0069,0.0051,0.0069,177006
WKRE22.MI,14/11/2018,0.0067,0.0067,0.0067,0.0067,43500
WKRE22.MI,15/11/2018,0.0067,0.0067,0.0067,0.0067,0
WKRE22.MI,16/11/2018,0.0052,0.0067,0.0052,0.0053,45372
WKRE22.MI,19/11/2018,0.0052,0.0052,0.0052,0.0052,8355
WKRE22.MI,20/11/2018,0.0055,0.0065,0.0055,0.0055,226550
WKRE22.MI,21/11/2018,0.0051,0.0051,0.0051,0.0051,37931
WKRE22.MI,22/11/2018,0.0051,0.0051,0.0051,0.0051,22000
WKRE22.MI,23/11/2018,0.0051,0.0074,0.0051,0.0051,61730
WKRE22.MI,26/11/2018,0.0051,0.0051,0.0051,0.0051,0
WKRE22.MI,27/11/2018,0.0036,0.0075,0.0036,0.0075,515
WKRE22.MI,28/11/2018,0.0037,0.0045,0.0037,0.0045,210
WKRE22.MI,29/11/2018,0.0035,0.0035,0.0035,0.0035,4800
WKRE22.MI,30/11/2018,0.005,0.0062,0.0036,0.0062,74174
WKRE22.MI,03/12/2018,0.0062,0.0062,0.0062,0.0062,0
WKRE22.MI,04/12/2018,0.0035,0.0079,0.0035,0.0062,52774
WKRE22.MI,05/12/2018,0.005,0.0076,0.005,0.0076,1240
WKRE22.MI,06/12/2018,0.005,0.0064,0.005,0.0064,52944
