,ret,vola,sharpe,xesc,xspx,phau,csbgu7,csbgu3,ibtm,em13,em35,em57,em710,em1015,em15
552,0.11507211940093798,0.1164904719708016,0.9019803733585555,,0.775213675121269,0.028479563241284752,,,0.10260087434484666,0.09370588729259938,,,,,
115,0.0590275516543392,0.05065310981804825,0.9679080283609783,,0.3118460174110655,0.010149994790784515,,,0.08177106863288756,,0.5962329191652623,,,,
293,0.06346680106118391,0.04906853624436948,1.0896351339055712,,0.2742837220527262,0.08534677427950547,,,0.01158613073005125,,,0.628783372937717,,,
390,0.06649102137232835,0.04814096376276471,1.173450154648173,,0.22368212922426242,0.06927055943805602,,,0.060118599783306186,,,,0.6469287115543755,,
101,0.08381528199472688,0.06393052547950943,1.1546171635705644,,0.3544177068288681,0.051196849632422645,,,0.09017196867725936,,,,,0.50421347486145,
266,0.10205740664462974,0.07728838168183305,1.1910898461245465,,0.4103564373357516,0.02787060513365688,,,0.01771642101370883,,,,,,0.5440565365168827
293,0.05219498704099261,0.04366067922811152,0.9664299270411899,,0.2718859745662368,0.0196018191759662,,,,0.08735241595530778,0.6211597903024892,,,,
302,0.062010900796133,0.04717817564514112,1.1024356089421954,,0.2796150441519916,0.02647924726238888,,,,0.09219063342543937,,0.6017150751601802,,,
644,0.058205774366442344,0.04066300018657571,1.1854947776912135,,0.19745758196559232,0.0044671252389566285,,,,0.20168329163291235,,,0.5963920011625387,,
90,0.08924850882038278,0.06682711853928877,1.1858734979541468,,0.3821215063186274,0.007682816716670123,,,,0.013125276742838053,,,,0.5970704002218645,
58,0.10047582758047631,0.07580663845614616,1.1935079753314246,,0.3960677468079505,0.026251044424183672,,,,0.022292789928834093,,,,,0.5553884188390318
776,0.0610059091981989,0.044966206241204475,1.1343164892452053,,0.25132880552685527,0.013245850370797382,,,,,0.03792582552215984,0.6974995185801875,,,
874,0.0723021451696414,0.05102802133367253,1.2209398589501894,,0.2710015293801953,0.03340763284023091,,,,,0.014801061366423469,,0.6807897764131503,,
636,0.07544983633902944,0.05518677730556052,1.1859695299227924,,0.27067808982522007,0.01723405044263844,,,,,0.12454115606343621,,,0.5875467036687053,
31,0.09881335750305678,0.07429445530920657,1.1954237652517123,,0.4170440666543876,0.0006714337128424154,,,,,0.10139247940824701,,,,0.480892020224523
586,0.06834195751826116,0.04730389970970262,1.2333435060597022,,0.24207648456417996,0.0029845894723258574,,,,,,0.1715840813653351,0.583354844598159,,
60,0.07235769095064294,0.05169458741649776,1.2062711797704022,,0.2694763411572066,0.0004412885611101867,,,,,,0.35349273999004044,,0.3765896302916427,
480,0.08097032755526293,0.05771359640756685,1.229698580107165,,0.30525066078262075,0.002234441103129162,,,,,,0.3799980423679326,,,0.31251685574631743
317,0.07475586624779641,0.05204556013842222,1.2442149930862385,,0.2566454117613882,0.0012515846363473436,,,,,,,0.4688755275629566,0.27322747603930775,
188,0.08193693507081284,0.05716616986097785,1.2583829780052775,,0.30686052649138296,0.015407764964081232,,,,,,,0.49602121193266685,,0.1817104966118689
767,0.09065546620480698,0.06505670825305626,1.2397717064176532,,0.32889876098898185,0.010764892932836348,,,,,,,,0.3914423136164653,0.2688940324617165
120,0.126105797988009,0.13012900672851369,0.8922361040551005,,0.857870748124615,,0.12220857210596084,0.00530908753926229,0.014611592230161919,,,,,,
251,0.11213013530981646,0.11626159581087045,0.8784511738163093,,0.7501905430524438,,0.08963810339978028,0.10749530371285591,,0.05267604983492006,,,,,
476,0.05302770984865262,0.04517942939486595,0.9523739105377491,,0.25864165932304506,,0.11597415376552675,0.0039769661323029466,,,0.6214072207791254,,,,
869,0.06496070630204664,0.051124726800875736,1.075031784836945,,0.28988216991293375,,0.08632003226594415,0.03006818045020232,,,,0.5937296173709198,,,
569,0.06817126947255045,0.04917769070795284,1.182879241280502,,0.24065895503087828,,0.11002760564736493,0.015373918225654442,,,,,0.6339395210961023,,
428,0.0835288408143994,0.06303791364067034,1.166422499855081,,0.3415503952242936,,0.05095082957483576,0.026144658072777112,,,,,,0.5813541171280935,
104,0.0992059420534218,0.07692867111472113,1.1595929158894738,,0.423512739602695,,0.0703348979854574,0.02890552202338432,,,,,,,0.4772468403884632
356,0.1128783709948024,0.11565066420167573,0.889561436632992,,0.7423181045822203,,0.10164411975672666,,0.14339863496149316,0.012639140699559816,,,,,
347,0.048723775831890595,0.040074732266120704,0.9662890714962502,,0.2333539532232316,,0.046547076108868865,,0.009053861757780075,,0.7110451089101193,,,,
256,0.06325865105840141,0.04820038928094506,1.1049423428506626,,0.2753891324147494,,0.020093992965596184,,0.03710762848394828,,,0.6674092461357062,,,
785,0.07411306876961488,0.05423741154979647,1.1820820156719936,,0.301132250445296,,0.04948026801241107,,0.036439487301338905,,,,0.612947994240954,,
781,0.07683870910963514,0.05777676064010419,1.156844176951673,,0.27318119062069585,,0.007566817967368946,,0.09654313888472904,,,,,0.6227088525272062,
876,0.09989508444295342,0.07683835134042431,1.1699246909226697,,0.40014910645965057,,0.016668247459891344,,0.02807497829805198,,,,,,0.5551076677824062
826,0.04591370149931606,0.03726111433540131,0.9638386328450438,,0.21351295590336264,,0.03464318433385459,,,0.006394371310023374,0.7454494884527595,,,,
725,0.05585518769322618,0.041088267228654426,1.1160165854170496,,0.2076242301169328,,0.04950069386457164,,,0.015604381035290082,,0.7272706949832055,,,
5,0.06518331045315867,0.046128467153378636,1.1962962105303085,,0.2326063949232194,,0.009815058547126073,,,0.08653340049708169,,,0.6710451460325728,,
222,0.08071741121310158,0.06101827316381616,1.1589546466391483,,0.33772960022065734,,0.061756554989225415,,,0.06343550237481412,,,,0.5370783424153032,
346,0.10016229219556803,0.07669985645052724,1.1755210031419592,,0.4030561716920303,,0.027701712150003634,,,0.011509319113785695,,,,,0.5577327970441803
305,0.056085653277969987,0.041146720822473046,1.1200322250904486,,0.21119575226410936,,0.018979976057978232,,,,0.030023259181838447,0.739801012496074,,,
470,0.07358121873860332,0.05363294838575572,1.1854880377132082,,0.3069688341013006,,0.03626263547652118,,,,0.06575141273410222,,0.591017117688076,,
627,0.0860140642473847,0.06460956540717672,1.1765140930500857,,0.35348471386654035,,0.0035750138209445495,,,,0.00594415924148406,,,0.6369961130710311,
593,0.09526831397921175,0.07260759686163258,1.1743717966827432,,0.40406756038002467,,0.018604113150724248,,,,0.10812015590790365,,,,0.46920817056134745
286,0.07010788673975935,0.049557300168306236,1.2128967182558628,,0.26327317086976093,,0.007934365758799,,,,,0.10839752232676883,0.6203949410446713,,
76,0.07078285363110176,0.05120303225581743,1.1870948057806854,,0.26129821454853136,,0.0206811374796652,,,,,0.3250752005745482,,0.39294544739725523,
391,0.07924274473560183,0.05737150588694343,1.206918724986092,,0.2898779725060813,,0.005862943658782057,,,,,0.3616106390629424,,,0.3426484447721942
40,0.07382328887411489,0.05210331547292425,1.2249371905571151,,0.2689358973138581,,0.011630650701528482,,,,,,0.5320181561765469,0.1874152958080666,
327,0.07638553695476595,0.053589129596317286,1.2387873707754353,,0.2516532392217886,,0.02036640279263918,,,,,,0.5180542977156618,,0.20992606026991056
489,0.09043484028434765,0.06596318154517096,1.2193899445142233,,0.33939031443297196,,0.006907673588726639,,,,,,,0.3708633346453184,0.282838677332983
180,0.09202993181660891,0.09320920213325386,0.880062589735906,,0.6198581764719093,,,0.011150425101175932,0.07610907928218437,0.29288231914473034,,,,,
308,0.04805379567951846,0.03977382283176232,0.9567547942394339,,0.23116434728689203,,,0.021622986666284396,0.04094583334914472,,0.7062668326976789,,,,
12,0.05174627068926402,0.03817823784599579,1.0934572427795393,,0.17218515821796873,,,0.053861144363740475,0.0026684031697171685,,,0.7712852942485736,,,
854,0.07694101756205876,0.05785263196098139,1.1570954560409112,,0.337368570326289,,,0.07002383807339439,0.0030386362027479737,,,,0.5895689553975688,,
357,0.07974631199309026,0.05997585846255134,1.1629064390406276,,0.3045904688176463,,,0.07256524503192512,0.005380385662541784,,,,,0.6174639004878868,
202,0.1005732482401681,0.0780238933575841,1.1608398958645938,,0.43054785883369057,,,0.026148515016751313,0.04096239332382146,,,,,,0.5023412328257366
476,0.05223514361089955,0.044618096554765715,0.9465922321239937,,0.26897564760978576,,,0.057271138719281724,,0.012833554882366068,0.6609196587885664,,,,
275,0.05092483006267474,0.037709410309168655,1.0852683647700607,,0.16591628777780126,,,0.06517885471431958,,0.002050801899541908,,0.7668540556083372,,,
608,0.06590261670841324,0.046933638700385694,1.1910991403262718,,0.2471257966407723,,,0.008313112760904243,,0.10027483192719397,,,0.6442862586711294,,
75,0.0741142463950531,0.05542151414716337,1.1568476138130674,,0.28875748222572806,,,0.01771262960317075,,0.12549512628225085,,,,0.5680347618888504,
179,0.09372846411778554,0.0717539149003324,1.1668835663404016,,0.37223123911131417,,,0.02352991116472417,,0.07360632909819848,,,,,0.5306325206257633
957,0.05209005279770589,0.03849046431249447,1.0935189676068144,,0.19753835984540924,,,0.02986394408596032,,,0.1805500641292724,0.592047631939358,,,
691,0.07566340124570754,0.05564502036068273,1.1800409240591012,,0.32689048336043913,,,0.01272302000972556,,,0.059136840467981754,,0.6012496561618537,,
304,0.0813377019637786,0.06088897455940619,1.1716029458531632,,0.3199195229259771,,,0.03034071776563289,,,0.032233771726157975,,,0.6175059875822321,
91,0.08926070675687965,0.06772858879321728,1.1702695740327793,,0.37831948836569457,,,0.015277519883164482,,,0.18347654030172708,,,,0.42292645144941393
999,0.06553862418217132,0.04614853334146792,1.2034753904576572,,0.22046902485274344,,,0.034453349787603414,,,,0.09623994061498245,0.6488376847446707,,
458,0.06926313169081505,0.050091205916923474,1.1831045111811296,,0.2610850222099466,,,0.0076012947630870725,,,,0.39733868958549734,,0.3339749934414689,
709,0.08119809243080718,0.0590728370202099,1.2052594055445316,,0.31812921204243183,,,0.008156327700089092,,,,0.3541500756473137,,,0.31956438461016545
42,0.07505377380656336,0.05330601788695074,1.2203832960197252,,0.2670194364698397,,,0.005523733880624122,,,,,0.3911692136006835,0.3362876160488527,
965,0.08571418129601702,0.06135170085671169,1.2341007704553983,,0.3346371904905963,,,0.005100711637300217,,,,,0.3997623089579303,,0.2604997889141732
199,0.08948419274542357,0.06526690666778837,1.2178329999612494,,0.32846304534408544,,,0.008289206137012829,,,,,,0.37464765292705854,0.28860009559184324
27,0.05817377202158951,0.04994734998122241,0.9644910498695191,,0.30702597406421034,,,,0.08677295906855506,0.019609683063671893,0.5865913838035627,,,,
258,0.06288233472251553,0.04789049534414953,1.104234448662386,,0.2681568276171251,,,,0.08976087370933111,0.010087150907341448,,0.6319951477662024,,,
476,0.06459194902152228,0.045769284462363495,1.192763873475316,,0.23588241445561461,,,,0.056261801608987805,0.1125010298809443,,,0.5953547540544533,,
572,0.07567461096873522,0.05561394784424765,1.1809017973811795,,0.25876286164677326,,,,0.048348250515326624,0.054180941701054315,,,,0.6387079461368458,
876,0.0905891198979272,0.06806047090427605,1.1840811388342012,,0.3474094126986216,,,,0.001825055839421654,0.13570165698105144,,,,,0.5150638744809054
252,0.052117743210404424,0.037886820565568954,1.1116726761886289,,0.1973032929069948,,,,0.012459969246237358,,0.24860842234442024,0.5416283155023477,,,
184,0.07426778268222867,0.05252996935599251,1.2234498414931425,,0.2881797865871574,,,,0.007905697761042519,,0.022486719217542854,,0.6814277964342572,,
394,0.08023849820670498,0.05939184979393303,1.1826285668893235,,0.3216637459653361,,,,0.04568454009948038,,0.09376579568145509,,,0.5388859182537284,
225,0.08949491928156936,0.06663078980608272,1.1930658410762567,,0.3632830162815507,,,,0.008874700751332808,,0.19557776941609262,,,,0.43226451355102397
402,0.06664099825938373,0.046079402896813684,1.229204258271766,,0.23870832243292886,,,,0.004825558703594127,,,0.2748667845299413,0.4815993343335357,,
898,0.07518568399009598,0.05412893786562901,1.2042668221555448,,0.2757703878276601,,,,0.028227156009068246,,,0.22256388530337598,,0.4734385708598957,
81,0.07699747294865109,0.05447495301722205,1.2298766540922044,,0.2875122511103242,,,,0.003920027052292861,,,0.44377375339911246,,,0.2647939684382706
353,0.07765510623453431,0.05449020301086379,1.2416012878690472,,0.2890559062015259,,,,0.003818678768048649,,,,0.44680903390053606,0.26031638112988936,
68,0.08466076097570584,0.05935577463161317,1.257851682318727,,0.3163289920519583,,,,0.00879637209863681,,,,0.43794400708207076,,0.23693062876733406
972,0.0944760358353341,0.06819695890679285,1.2387067867760853,,0.3590975689518489,,,,0.0004348157375528733,,,,,0.3242355807945094,0.3162320345160888
339,0.059061614458964073,0.04365238179517289,1.1239160944108975,,0.2457386097720908,,,,,0.061860038861253935,0.021482283697836394,0.6709190676688188,,,
81,0.06976842594845459,0.0493678553647998,1.2106749524928844,,0.2716541014873616,,,,,0.050399576710320845,0.05937408888495849,,0.6185722329173591,,
165,0.08391613811929965,0.06208634602905361,1.1905377405317144,,0.33703092738880386,,,,,0.04279169511633356,0.006696014932525953,,,0.6134813625623367,
835,0.09991713116457504,0.07522771954247268,1.1952659433443134,,0.37935731735637734,,,,,0.0076366956707868555,0.031721702865936514,,,,0.5812842841068993
58,0.06317761248377499,0.043456868833640874,1.2236871618005087,,0.20549382279918532,,,,,0.0288549815915296,,0.2169463792641525,0.5487048163451326,,
615,0.07509069480315898,0.053953978177164394,1.2064114084308268,,0.27294521795063154,,,,,0.004961006165050617,,0.23817801116913942,,0.4839157647151784,
95,0.07545529385180282,0.053404851972158204,1.2256432034663616,,0.26998428711743316,,,,,0.03622227737563423,,0.3984850019507415,,,0.29530843355619113
63,0.07145905840724125,0.049625807216554546,1.2384495457988092,,0.24055308223277574,,,,,0.03215017351301717,,,0.5041115941430867,0.22318515011112028,
486,0.07608154030461414,0.05251903342017303,1.2582398418481107,,0.2671191296216623,,,,,0.03223712550926404,,,0.5558915567207912,,0.14475218814828256
214,0.0924347703241942,0.06652165290806021,1.239217107820931,,0.350604862387955,,,,,0.00760709556826637,,,,0.37305834278001376,0.26872969926376483
362,0.07094058821494029,0.0495408553454941,1.2301077119065735,,0.26713970485814814,,,,,,0.002651477750221003,0.15341178339734626,0.5767970339942846,,
289,0.06781671474764281,0.048042894081797904,1.203439464933232,,0.23847014135437397,,,,,,0.0030880520953480003,0.43164403866502504,,0.32679776788525294,
335,0.08154647840675142,0.058266285623325156,1.227922419309151,,0.2944291417712685,,,,,,0.0038948373196299618,0.34788561797479245,,,0.35379040293430897
184,0.07835506595930314,0.055288132547612216,1.236342462832112,,0.29195155454383387,,,,,,0.015936523614947126,,0.35111391629259414,0.3409980055486248,
531,0.08182228895262647,0.05685920954473954,1.2631601727792798,,0.2980917373964408,,,,,,0.004854551020770834,,0.49757170638363324,,0.19948200519915515
309,0.0910450444123523,0.06545025475560821,1.2382693499815265,,0.3345858731398716,,,,,,0.02797495045022861,,,0.3364761861075724,0.3009629903023274
965,0.07404683792548514,0.05148747726089981,1.243930394976315,,0.25187723028917725,,,,,,,0.019778276744972505,0.4573800806709667,0.27096441229488344,
664,0.07954295067970159,0.05498138018931306,1.2648454884226228,,0.28159015235799506,,,,,,,0.02009739601769035,0.5184299081857169,,0.17988254343859778
448,0.08166822344490213,0.05753662687011772,1.245610445789338,,0.288609909463038,,,,,,,0.223008238298002,,0.2560810789539859,0.23230077328497412
959,0.08044767591613529,0.05559382304796124,1.2671853104140638,,0.2756764198506848,,,,,,,,0.4411932433391487,0.09498736460162403,0.18814297220854245
138,0.05100159096220105,0.08301145081199991,0.49392692888911616,,,0.2169078561539909,0.6639664297597825,0.11570495825723745,0.0034207558289892468,,,,,,
347,0.04986546460919915,0.08090687271457754,0.4927327342120383,,,0.22709577999733133,0.617968081083165,0.13651996710723058,,0.018416171812273067,,,,,
13,0.029517220258149984,0.030783768619713985,0.6340101012080476,,,0.06467493764240113,0.20475161220921537,0.02234144713474624,,,0.7082320030136372,,,,
959,0.040196356342557416,0.03868948745423135,0.7804796168023397,,,0.10053945653504859,0.20947670850038128,0.01173623490038855,,,,0.6782476000641816,,,
680,0.047143833631975475,0.042754078800082626,0.8687787147902176,,,0.03172772188108724,0.1739997607152836,0.01764845911575265,,,,,0.7766240582878764,,
199,0.0523957894106285,0.050383489571513104,0.8414619505553093,,,0.049421118233392736,0.16206854511839247,0.11018832135312275,,,,,,0.678322015295092,
283,0.06699114971955111,0.06888826420396507,0.8272983849732537,,,0.050388520829950365,0.16933683168793304,0.1239156393405738,,,,,,,0.6563590081415428
580,0.05032800079636678,0.08091949925925071,0.49837185308282156,,,0.20826933061737177,0.6586723798764295,,0.07651995029290566,0.056538339213293244,,,,,
789,0.028380891472905713,0.02913643859508486,0.6308558066532693,,,0.0010385755479305197,0.21879351781100495,,0.013906164932239281,,0.7662617417088252,,,,
368,0.04015846268804367,0.037832539125683934,0.7971567170750521,,,0.03377572940658551,0.22178413359940435,,0.04757448178182089,,,0.6968656552121893,,,
673,0.04705896450451162,0.043135731184576274,0.8591245236098495,,,0.03380851527251126,0.13676704588244845,,0.011484623758598803,,,,0.8179398150864414,,
78,0.0539787352642534,0.0525706560684217,0.8365643222525936,,,0.026850738782272027,0.21077271920679355,,0.04561085956786172,,,,,0.7167656824430727,
21,0.06874107092811227,0.07107871542987712,0.8264227986233574,,,0.06590047154611334,0.2737569508707717,,0.008744820138197416,,,,,,0.6515977574449175
486,0.03204235354458815,0.035545428731743024,0.6201178134870471,,,0.09563936147029257,0.2617053264600274,,,0.016834682852838803,0.6258206292168412,,,,
461,0.037195564604495066,0.0346078671237335,0.7858203022816391,,,0.07646816261324194,0.18541659155388845,,,0.0877780160785531,,0.6503372297543165,,,
890,0.04638740547634281,0.042724533617054125,0.8516747263407983,,,0.059603608425243496,0.250389018900317,,,0.04765126671419208,,,0.6423561059602474,,
793,0.05013505490003571,0.04833875427218464,0.8302873233771034,,,0.03885499476237008,0.22183553492646527,,,0.0900169336157264,,,,0.6492925366954383,
718,0.06503095914583708,0.06680938830220372,0.8237009879047474,,,0.04674812864670728,0.27526120530528564,,,0.06484193619612917,,,,,0.6131487298518778
487,0.03488816536359585,0.03152472732197143,0.7894807498065122,,,0.04449740857617866,0.17711501150274225,,,,0.2831483315023769,0.4952392484187022,,,
807,0.04578098379459171,0.04159455343821348,0.8602324303767914,,,0.04299691048907564,0.23543556729790266,,,,0.08760503661900003,,0.6339624855940217,,
893,0.05179083548873886,0.049719056458287475,0.8405395931799287,,,0.03638907115285291,0.27702000953071687,,,,0.07541933172395192,,,0.6111715875924782,
358,0.05633213267994555,0.05552697247074367,0.8344076872614883,,,0.05735318321137066,0.22984129750739224,,,,0.2464212378360343,,,,0.46638428144520283
511,0.04332803443898313,0.03763511386483819,0.8855568913296396,,,0.031674636508386436,0.17777904152736446,,,,,0.3719262999225543,0.41862002204169485,,
387,0.04592767858661254,0.041290086784904305,0.8701284347929182,,,0.04525376408854021,0.18088125137075398,,,,,0.42267692874501794,,0.35118805579568785,
819,0.04710979311048832,0.041476400481860916,0.8947206768031312,,,0.010814544465004189,0.18068531557170195,,,,,0.6036397598830157,,,0.20486038008027826
593,0.049794293817012364,0.044882018539517884,0.8866422480970667,,,0.02671416044510505,0.2329294740738596,,,,,,0.5240123853345547,0.21634398014648043,
392,0.05460909138707555,0.04928148716313423,0.9051896351952232,,,0.033650509543735385,0.19513696359784136,,,,,,0.5459610847607425,,0.22525144209768092
892,0.05997992197374913,0.0565488002386524,0.8838370003045035,,,0.025919817776140736,0.2510161290863419,,,,,,,0.4739035634231891,0.24916048971432828
769,0.0426469223341524,0.0771591209979801,0.4231116413963171,,,0.22137454814673038,,0.3850396658631417,0.34142540584459163,0.05216038014553623,,,,,
574,0.02604003294656848,0.02777596681725174,0.57747883456593,,,0.05143761759996673,,0.16244672228765927,0.040057915655247994,,0.746057744457126,,,,
39,0.03632297972022845,0.03373903175750169,0.78019369107638,,,0.01785913936484796,,0.0820577684796715,0.08736178634459121,,,0.8127213058108894,,,
230,0.04500061469206577,0.04206271085404093,0.8321055391203652,,,0.03721490892716798,,0.14384257080380833,0.007306633323079466,,,,0.8116358869459441,,
808,0.051730211813044776,0.051839575642942386,0.8049875272990601,,,0.05002839360054005,,0.12743699616837095,0.08331450915174146,,,,,0.7392201010793475,
806,0.06645102488180482,0.07081065384013396,0.7972108972366188,,,0.10976972716202754,,0.1721576851744052,0.03932377932751017,,,,,,0.6787488083360571
705,0.025201909255695015,0.027877192907793894,0.5453170735653543,,,0.1110464140527846,,0.09038132906375929,,0.02220017875604709,0.776372078127409,,,,
178,0.03347249805390335,0.032234169010034064,0.7281868518650714,,,0.05209279224405194,,0.20031441353782684,,0.10548554041005122,,0.6421072538080699,,,
670,0.040716242478972056,0.0379327883067593,0.8097544064141122,,,0.056101170918018486,,0.15274205721906123,,0.11376444508797724,,,0.677392326774943,,
606,0.0488621712050704,0.049087722099706396,0.7916882173944437,,,0.07909720049801083,,0.1650261426624384,,0.0600516793244071,,,,0.6958249775151437,
771,0.06635929509376912,0.07078794731261712,0.7961707781251588,,,0.029334273625139105,,0.22862089166720012,,0.01754617467662758,,,,,0.7244986600310331
662,0.034790965811278926,0.03229761750748053,0.7675787790086073,,,0.03967636046734155,,0.0689769335281958,,,0.05327448556683474,0.838072220437628,,,
92,0.0415462730935239,0.03847553186783934,0.8199047956473494,,,0.04184242732271431,,0.132529828815023,,,0.13978460688944086,,0.6858431369728218,,
871,0.04768556394804025,0.04790628711897127,0.7866517364297361,,,0.11718657370094947,,0.18173150180589204,,,0.10473700198055728,,,0.5963449225126013,
676,0.04895014674762555,0.04823984511537131,0.8074268616425209,,,0.05628255542296103,,0.16173471380250348,,,0.36134863264804945,,,,0.42063409812648606
974,0.04094987904015268,0.03659313704429085,0.8457837053623526,,,0.02230640006496153,,0.13186684461674766,,,,0.3614273648587577,0.4843993904595332,,
743,0.044163593251938874,0.041255550098954694,0.8280969025984334,,,0.05921734660498782,,0.16882228886450162,,,,0.37588031554988577,,0.3960800489806248,
739,0.048506452121896255,0.04453993425487913,0.8645376955777178,,,0.0313404881260043,,0.097066646086793,,,,0.5662202242255692,,,0.3053726415616336
786,0.04721868399516447,0.04386558347524391,0.8484711941918952,,,0.04674180040269982,,0.1793131722509428,,,,,0.49492971538601976,0.27901531196033763,
996,0.0530435717586803,0.0490965703056232,0.876712395402299,,,0.028707956091206736,,0.17524509546552935,,,,,0.5302684838080919,,0.26577846463517213
340,0.05724149469719575,0.0552609394390052,0.8548804123994129,,,0.06750843697525058,,0.1920000771945021,,,,,,0.475439706250744,0.26505177957950343
344,0.03025649637365765,0.025066270887807204,0.808117667934039,,,0.0790706723104114,,,0.020138281281072746,0.27797213621891653,0.6228189101895992,,,,
254,0.04215106429605797,0.03556624293297381,0.9039769636800857,,,0.0837809738262687,,,0.06140739691472681,0.13505398396205162,,0.7197576452969529,,,
132,0.04628405164756626,0.03990365652155646,0.9092913985956438,,,0.09257768533644198,,,0.0021519938126389206,0.22307485835884516,,,0.682195462492074,,
696,0.04157556417119873,0.03735260290822651,0.845337719804382,,,0.07963069448114347,,,0.015936705294713496,0.4384890801722458,,,,0.46594352005189715,
645,0.033720020379696375,0.031072016641117382,0.7633885065672833,,,0.06172410796594954,,,0.032000551529467916,0.6655327266399713,,,,,0.24074261386461127
573,0.04213801304170037,0.034363270447651764,0.9352431425483408,,,0.08794152711029994,,,0.009166163803498224,,0.28729976606339075,0.615592543022811,,,
0,0.04320334026715343,0.0357653835028415,0.9283652799225675,,,0.09392803147543316,,,0.010134124008992109,,0.4932909242205936,,0.4026469202949811,,
236,0.040987377741788164,0.03509702815475307,0.8829060285433783,,,0.04559047612595049,,,0.03256908437828618,,0.6346678502119375,,,0.28717258928382605,
699,0.04910709918332233,0.04760245504059652,0.8215353420316421,,,0.07433358289172845,,,0.0007680898278907024,,0.5322168693000625,,,,0.39268145798031845
944,0.04791087692641691,0.03955949530408933,0.9583255962949051,,,0.09013752529531499,,,0.016550982602134653,,,0.672110785638321,0.22120070646422932,,
910,0.05170220041629242,0.04446664765986829,0.937830994935316,,,0.09190582920235385,,,0.012366927070619264,,,0.5337126529496689,,0.36201459077735804,
797,0.052854675061806175,0.04923247079939326,0.870455501541359,,,0.039938609313408875,,,0.013549013082247216,,,0.6143866421590359,,,0.332125735445308
577,0.05576405070346575,0.049732230972230645,0.9202090839041459,,,0.11863621124016777,,,0.033202246825655035,,,,0.6268544193838245,0.22130712255035292,
449,0.05569518303101816,0.052275267715881125,0.8741262365096611,,,0.0453561671462802,,,0.05802797748633574,,,,0.6851250437394809,,0.2114908116279032
556,0.061597559032540716,0.06272351940620571,0.8226190035413697,,,0.12973536215397952,,,0.06198634450482495,,,,,0.5377254764002665,0.270552816940929
228,0.03893752202838609,0.030711572024927112,0.942235128989779,,,0.05418539985971712,,,,0.08388725134523267,0.2958236026817475,0.5661037461133027,,,
84,0.04222608685892339,0.0344106792581669,0.9365141157820932,,,0.04928875422771865,,,,0.03378689926954253,0.45207712863278465,,0.4648472178699541,,
939,0.04091601632512011,0.034917762052469555,0.8853951258005545,,,0.05623938919743366,,,,0.023211895370912717,0.6273753204879231,,,0.2931733949437304,
259,0.03696435240878145,0.03178674109938232,0.8482893016455034,,,0.06064736952090531,,,,0.14297546444464335,0.6204688164331726,,,,0.1759083496012786
218,0.049341268424222144,0.040711649092276536,0.9663393476164941,,,0.07038326499017693,,,,0.009458610892659798,,0.45465098814486404,0.46550713597229926,,
316,0.047024344412367955,0.03897202879588963,0.9500235311401828,,,0.0648848429427643,,,,0.07026703282618194,,0.6380066814427057,,0.22684144278834809,
105,0.04525193567867387,0.039359908439703405,0.8956305305607439,,,0.07024633193948351,,,,0.12391468713642106,,0.6323902922526372,,,0.1734486886714582
308,0.05396553483471156,0.04747096996850076,0.9261562353557296,,,0.09371497823315932,,,,0.04785838271981482,,,0.640778223231569,0.217648415815457,
350,0.05103870464440243,0.04635949458789851,0.8852276110688015,,,0.07149239127087058,,,,0.1353415144217369,,,0.6175356466642943,,0.17563044764309835
502,0.04734324817629493,0.0452443686470768,0.8253678699240207,,,0.09194032866588395,,,,0.32788367919532146,,,,0.39351404681803737,0.18666194532075725
199,0.04449265584714518,0.03542653264032288,0.9736390574076461,,,0.055519578443855584,,,,,0.24325746377353827,0.40573580389536434,0.2954871538872418,,
461,0.0452927670491645,0.036872149047998896,0.9571659900599119,,,0.06481966011515225,,,,,0.18905200366004452,0.5889520661566964,,0.15717627006810686,
740,0.04481990725876509,0.03838672969087732,0.9070818884329213,,,0.06051681648769334,,,,,0.23366095807922257,0.54494671917694,,,0.1608755062561441
823,0.04687179033707888,0.03917882066273706,0.9411153708398273,,,0.08192046601621969,,,,,0.369470032723448,,0.3946379482674119,0.15397155299292026,
889,0.04499051070078373,0.03881762421484327,0.9014078375101556,,,0.06303081933326218,,,,,0.3966692492566783,,0.44590384049320164,,0.09439609091685797
784,0.04558497755432578,0.041484522822477964,0.8577892460424884,,,0.04826239451037183,,,,,0.5409251842709423,,,0.19797693777554037,0.21283548344314557
542,0.04946353039836758,0.04055101338964222,0.9731823473602164,,,0.06689718972886725,,,,,,0.5288873051072601,0.32881450789300337,0.0754009972708693,
627,0.050347332564227826,0.043846486238265356,0.9201953457564912,,,0.07413393252777069,,,,,,0.47960574016080965,0.3050258726428651,,0.1412344546685546
230,0.048347852883093734,0.0424130417633351,0.9041523854166099,,,0.06685860579374654,,,,,,0.6811811680370227,,0.14729026146540453,0.1046699647038262
112,0.056249290025831,0.05198580757897084,0.8896522374029568,,,0.07391005148254513,,,,,,,0.6134681483722204,0.15870087907104713,0.15392092107418728
537,0.04862225678593104,0.08350243885914388,0.46252848795328005,,,,0.7443953021755537,0.10037758013195179,0.10030095442553463,0.0549261632669599,,,,,
920,0.029471299759872192,0.032694379530523135,0.5955549559120394,,,,0.18037185587595075,0.1266928498892797,0.030888712705941335,,0.6620465815288283,,,,
