dateTime,em15,ibtm,iusa,smea,phau,one,two,three,minvar,maxSharpe
2013-02-01,1.168234821069562,1.0221985815602836,1.2444193274936421,1.266757070902751,1.213064713064713,1.1638482896677473,1.200673988212011,1.1983950774949046,1.1531224316799646,1.1990960742243768
2013-02-04,1.162927221552071,1.0342553191489363,1.2503532071206556,1.250871755133669,1.2276149776149776,1.1658685302674576,1.200345509304943,1.197670233484448,1.1523526424745651,1.1983422370136463
2013-02-05,1.1617209489344593,1.0282978723404257,1.2543091268719977,1.2533901588531577,1.2235449735449735,1.1647279059885483,1.2006713391011088,1.1984485785762045,1.150348557644235,1.199227094640357
2013-02-06,1.1636509851226378,1.0333333333333332,1.2599604408024867,1.2514529252227817,1.2321937321937322,1.1682322434489543,1.2039267193748,1.20189710030849,1.1529479329147383,1.2026645671808238
2013-02-07,1.158906312826699,1.0478014184397164,1.2656117547329753,1.247191011235955,1.246947496947497,1.1733769909857905,1.2062685140538145,1.2014018470113548,1.1557811962635884,1.2021311601117257
2013-02-08,1.1597104945717733,1.0470921985815602,1.2794574738626732,1.2609453700116235,1.2398249898249898,1.178132826246181,1.2126311833733137,1.2072129614477565,1.158344137890293,1.2082182819931377
2013-02-11,1.1604342581423404,1.0443262411347518,1.2763492512009043,1.2531964354901202,1.2221204721204721,1.1735059085191457,1.2083190112265199,1.2062579675749616,1.1542990577150865,1.2073897627866321
2013-02-12,1.1568154402895054,1.0405673758865248,1.2732410285391353,1.2588144130182102,1.2185592185592187,1.1718003109912496,1.2066924826968086,1.2028388574895583,1.1527681635591618,1.2039777797377584
2013-02-13,1.1589867310012063,1.0392198581560284,1.2763492512009043,1.2669507942657887,1.218864468864469,1.1741097596268353,1.2097993862158407,1.2053568912577213,1.1551105587496853,1.2065286081725093
2013-02-14,1.1606755126658626,1.0480851063829788,1.2870867476688328,1.2654010073614876,1.2244607244607244,1.1795042579002026,1.2146634626570765,1.2106137464349696,1.1585118960554033,1.2118828946934292
2013-02-15,1.1606755126658626,1.0466666666666669,1.2876518790618818,1.263463773731112,1.1970899470899472,1.176067227800766,1.2115666336402071,1.2105604399045509,1.154962706660816,1.2121118213322597
2013-02-18,1.158584640128669,1.04822695035461,1.2865216162757842,1.259395583107323,1.1975986975986976,1.175128322768608,1.2099935583381314,1.2088702014007444,1.1537275835144192,1.2104100780564218
2013-02-19,1.1632488942501007,1.048014184397163,1.2904775360271263,1.2733436652460288,1.1943426943426942,1.1792525438580694,1.2150223500063595,1.2131790025440665,1.1583374545758498,1.2147873960626294
2013-02-20,1.1584238037796544,1.047304964539007,1.2851087877931617,1.27005036807439,1.1791819291819292,1.1748262742093363,1.2097185404588164,1.2080385287989452,1.1540353434973774,1.2097420776133325
2013-02-21,1.1608363490148774,1.0625531914893616,1.2794574738626732,1.2531964354901202,1.1893569393569394,1.1763997030560367,1.2079184470459194,1.2073837936089384,1.156490639591406,1.208888068915233
2013-02-22,1.162042621632489,1.0673758865248226,1.2882170104549309,1.266757070902751,1.188949938949939,1.182511100450475,1.2140618863542523,1.2115197064464158,1.1614214494006543,1.2131540606622058
2013-02-25,1.1613992762364294,1.064964539007092,1.2933031929923708,1.267144517628826,1.1984126984126984,1.1837000289149229,1.2161773680363843,1.213211937993009,1.1614993574435402,1.2148316650276247
2013-02-26,1.1597104945717733,1.0854609929078014,1.2817179994348686,1.2516466485858195,1.2294464794464794,1.1871979743354806,1.2142486251545843,1.2079907813171273,1.1662642113855548,1.209133988548459
2013-02-27,1.1623642943305186,1.0797872340425532,1.2958462842610907,1.2632700503680743,1.217134717134717,1.1899457677181744,1.2198093787688247,1.2149699746314835,1.167101547317795,1.2164359379784428
2013-02-28,1.1637314032971453,1.0802836879432625,1.306866346425544,1.2752808988764046,1.2019739519739518,1.1934582313001927,1.224461268683809,1.2199364566039888,1.1690362473009805,1.2217133201267507
2013-03-01,1.1704061117812625,1.0919148936170213,1.3142130545351793,1.2733436652460288,1.2078754578754578,1.1999545801851463,1.2300335180933861,1.226865512916232,1.1750868909333987,1.2286602460411107
2013-03-04,1.1728990751909931,1.089290780141844,1.313365357445606,1.2710189848895777,1.2035002035002036,1.198593937897809,1.2293622251331,1.2279869365533842,1.1743190829551562,1.229799955696076
2013-03-05,1.1687977482911138,1.0855319148936171,1.333144956202317,1.2938783417280126,1.204008954008954,1.2052246791132695,1.238312566583889,1.2332452714336617,1.1769662597596153,1.2353724499817917
2013-03-06,1.1696019300361882,1.0848936170212766,1.3348403503814636,1.2915536613715615,1.2086894586894588,1.2055362193331713,1.2390017239706812,1.2344357892573783,1.177016490791618,1.2365376491283508
2013-03-07,1.1691194209891436,1.0728368794326242,1.3274936422718282,1.2909724912824487,1.1973951973951975,1.199107694477991,1.2342016249175634,1.231168125053451,1.1721050130531276,1.2332745512855152
2013-03-08,1.1712907117008444,1.0764539007092198,1.3416219270980503,1.3000774893452152,1.2063492063492063,1.2061691164765085,1.2421696002145541,1.2380704706522385,1.176954876230867,1.240289449177458
2013-03-11,1.1700844390832328,1.0746099290780142,1.3435998869737213,1.29969004261914,1.2077737077737078,1.205835223235994,1.2422816700260864,1.2381323564474283,1.1760116249526593,1.2403730635682622
2013-03-12,1.1696823482106955,1.0748226950354611,1.3404916643119524,1.3008523827973655,1.2145909645909647,1.2061111840337375,1.24216404627891,1.2367470676539885,1.176857275539474,1.2388747574396612
2013-03-13,1.1667872939284278,1.0795744680851063,1.3506640293868324,1.300658659434328,1.217948717948718,1.2092892087703213,1.2451194474848262,1.2390108349974085,1.1774065087360666,1.2412731277103628
2013-03-14,1.1677523120225173,1.0767375886524821,1.3540548177451257,1.3148004649360714,1.2182539682539684,1.2121681923618843,1.2490013876081523,1.240915305816649,1.1802369490494884,1.2432207906194268
2013-03-15,1.1690390028146362,1.0748226950354611,1.345295281152868,1.309957380860132,1.2127594627594627,1.208581087752112,1.24504997714177,1.238216155965995,1.1785229791027243,1.240437898485665
2013-03-18,1.172657820667471,1.084964539007092,1.350381463690308,1.3105385509492447,1.2314814814814814,1.2153530769116807,1.2506640975460401,1.2425582780545177,1.1848139797751684,1.2446511247704446
2013-03-19,1.1752312022517089,1.0980851063829788,1.3500988979937836,1.3010461061604028,1.2455229955229954,1.2192530727483724,1.252169061496326,1.2441325215238308,1.1887888919391727,1.2460676029872473
2013-03-20,1.1796542018496181,1.0900709219858156,1.3532071206555525,1.3066640836884929,1.233109483109483,1.2182373061454255,1.2535092539987795,1.2478743929965312,1.1882379514227024,1.2499580052661887
2013-03-21,1.1868114193807802,1.0935460992907802,1.3540548177451257,1.29969004261914,1.2422669922669922,1.2204017849629425,1.255779188817377,1.252590900471737,1.1912814381855543,1.2545593263720405
2013-03-22,1.1867310012062726,1.0877304964539007,1.347273241028539,1.2985277024409145,1.2304639804639805,1.2158719359177135,1.2517262608504145,1.2497798045295336,1.1881424013981228,1.2517643647830692
2013-03-25,1.1847205468435866,1.0982269503546098,1.358010737496468,1.2952344052692755,1.2386039886039886,1.2209216218886478,1.2555493602517311,1.2528425556158143,1.1904476394203691,1.2549179228456757
2013-03-26,1.1808604744672297,1.1020567375886523,1.3667702740887255,1.2956218519953506,1.2380952380952381,1.2230770651963807,1.2574287925342458,1.2539376439558931,1.1901139790004012,1.2561698734432198
2013-03-27,1.180940892641737,1.1119148936170213,1.3755298106809832,1.2923285548237118,1.248066748066748,1.2281409945210675,1.2614050861299353,1.2575018292312932,1.1932160302489776,1.259766078268097
2013-03-28,1.181825492561319,1.1080851063829789,1.37468211359141,1.2963967454475012,1.237993487993488,1.2268057510342885,1.2608394903729656,1.2576012547173763,1.192392291776505,1.2599489494629266
2013-04-02,1.1821471652593487,1.1065248226950355,1.3811811246114722,1.3132506780317708,1.226088726088726,1.2298821129979016,1.2649099774459767,1.2602098250149707,1.1947662249001307,1.262772973501503
2013-04-03,1.1839967832730196,1.1092198581560284,1.36959593105397,1.3014335528864782,1.2159137159137159,1.2253625824808738,1.258877882282367,1.2566996202339973,1.192535487819736,1.2591803416346368
2013-04-04,1.1859268194611983,1.1111347517730497,1.3667702740887255,1.2884540875629602,1.196784696784697,1.2212491314329614,1.2542918904333438,1.256564345539169,1.1889617257598255,1.2591839145926484
2013-04-05,1.2037796542018497,1.1030496453900709,1.3379485730432326,1.2677256877179388,1.1958689458689458,1.21239257119652,1.245955464843014,1.25602642546666,1.1886112748351991,1.258129562919812
2013-04-08,1.2201045436268598,1.1036170212765959,1.3455778468493924,1.273149941882991,1.1987179487179487,1.2187233677266223,1.2545682025189282,1.2688252659345585,1.1965546570872005,1.2709319829144041
2013-04-09,1.2179332529151587,1.0954609929078014,1.345295281152868,1.270437814800465,1.2052299552299552,1.2158945631690343,1.2531252179942767,1.2674774109510134,1.1933858337417549,1.2695257876738046
2013-04-10,1.2104543626859672,1.0917730496453901,1.3656400113026277,1.296784192173576,1.1926129426129426,1.2213689223873456,1.2606237498571269,1.2707983514457346,1.194269077515652,1.2733178478320646
2013-04-11,1.2070767993566547,1.0878723404255317,1.3718564566261655,1.3045331266950795,1.1846764346764347,1.221522622130883,1.2618414796440587,1.2711168620449618,1.1928486327796775,1.2738266800929128
2013-04-12,1.2062726176115803,1.0952482269503547,1.362531788640859,1.2921348314606742,1.1391941391941391,1.214681729547143,1.2525125247823161,1.2665429095288245,1.1873437515221823,1.2695709713221437
2013-04-15,1.2073984720546842,1.0974468085106384,1.3582933031929925,1.283029833397908,1.03988603988604,1.2029669682709125,1.2400467840935525,1.2645723318769382,1.1765412927054715,1.268523808453011
2013-04-16,1.2072376357056696,1.0930496453900709,1.343882452670246,1.2756683456024795,1.047008547008547,1.1979734351135551,1.2344755148731323,1.2589268234348832,1.1742194666456225,1.2625904953168234
